player_name,player_position,race,league_level,example_team,example_year,player_id
ray mcdonald,DL,nonwhite,NFL,san_francisco_49ers,2008,3886
marcus spears,DL,nonwhite,NFL,baltimore_ravens,2013,3887
jeff winans,DL,white,NFL,buffalo_bills,1975,3888
chris hoke,DL,white,NFL,pittsburgh_steelers,2010,3889
fili moala,DL,nonwhite,NFL,indianapolis_colts,2010,3890
jack youngblood,DL,white,NFL,los_angeles_rams,1971,3891
simon fletcher,DL,nonwhite,NFL,denver_broncos,1994,3892
larry bethea,DL,nonwhite,NFL,dallas_cowboys,1981,3893
dan owens,DL,white,NFL,detroit_lions,1991,3894
ron brace,DL,nonwhite,NFL,new_england_patriots,2009,3895
john baker,DL,nonwhite,NFL,new_york_giants,1970,3896
taylor stallworth,DL,nonwhite,NFL,new_orleans_saints,2018,3897
michael myers,DL,nonwhite,NFL,denver_broncos,2006,3898
guy whimper,DL,nonwhite,NFL,pittsburgh_steelers,2013,3899
lyndon johnson,DL,nonwhite,NFL,jacksonville_jaguars,2018,3900
austin johnson,DL,nonwhite,NFL,tennessee_titans,2018,3901
grant wistrom,DL,white,NFL,st_louis_rams,2002,3902
dick evey,DL,white,NFL,chicago_bears,1969,3903
zach sieler,DL,white,NFL,baltimore_ravens,2018,3904
ryan sims,DL,nonwhite,NFL,kansas_city_chiefs,2004,3905
chauncey davis,DL,nonwhite,NFL,atlanta_falcons,2007,3906
lloyd voss,DL,white,NFL,pittsburgh_steelers,1970,3907
olsen pierre,DL,nonwhite,NFL,arizona_cardinals,2018,3908
jarret johnson,DL,white,NFL,baltimore_ravens,2011,3909
raheem brock,DL,nonwhite,NFL,indianapolis_colts,2006,3910
jerry mays,DL,white,NFL,kansas_city_chiefs,1970,3911
stylez white,DL,nonwhite,NFL,tampa_bay_buccaneers,2008,3912
jason pierrepaul,DL,nonwhite,NFL,tampa_bay_buccaneers,2018,3913
dennis harrison,DL,nonwhite,NFL,philadelphia_eagles,1980,3914
jerry hughes,DL,nonwhite,NFL,buffalo_bills,2016,3915
daniel muir,DL,nonwhite,NFL,indianapolis_colts,2011,3916
claude humphrey,DL,nonwhite,NFL,philadelphia_eagles,1980,3917
robaire smith,DL,nonwhite,NFL,tennessee_titans,2003,3918
sheldon day,DL,nonwhite,NFL,jacksonville_jaguars,2016,3919
derrick burgess,DL,nonwhite,NFL,new_england_patriots,2009,3920
ryan kerrigan,DL,white,NFL,washington_redskins,2016,3921
josh sweat,DL,nonwhite,NFL,philadelphia_eagles,2018,3922
william perry,DL,nonwhite,NFL,chicago_bears,1985,3923
jerry ball,DL,nonwhite,NFL,minnesota_vikings,1998,3924
tony brown,DL,nonwhite,NFL,tennessee_titans,2008,3925
damon harrison,DL,nonwhite,NFL,new_york_giants,2016,3926
dalvin tomlinson,DL,nonwhite,NFL,new_york_giants,2018,3927
tommie harris,DL,nonwhite,NFL,chicago_bears,2006,3928
albert haynesworth,DL,nonwhite,NFL,tennessee_titans,2008,3929
david onyemata,DL,nonwhite,NFL,new_orleans_saints,2016,3930
ron edwards,DL,nonwhite,NFL,kansas_city_chiefs,2006,3931
akeem spence,DL,nonwhite,NFL,miami_dolphins,2018,3932
jarvis green,DL,nonwhite,NFL,new_england_patriots,2008,3933
alfred williams,DL,nonwhite,NFL,denver_broncos,1996,3934
ndamukong suh,DL,nonwhite,NFL,detroit_lions,2013,3935
david bass,DL,nonwhite,NFL,chicago_bears,2013,3936
mario addison,DL,nonwhite,NFL,carolina_panthers,2016,3937
shaun ellis,DL,nonwhite,NFL,new_york_jets,2001,3938
gaines adams,DL,nonwhite,NFL,tampa_bay_buccaneers,2008,3939
james crawford,DL,nonwhite,NFL,green_bay_packers,2018,3940
larry english,DL,nonwhite,NFL,san_diego_chargers,2012,3941
harvey martin,DL,nonwhite,NFL,dallas_cowboys,1979,3942
darius holland,DL,white,NFL,green_bay_packers,1997,3943
clinton mcdonald,DL,nonwhite,NFL,oakland_raiders,2018,3944
marco coleman,DL,nonwhite,NFL,miami_dolphins,1992,3945
israel idonije,DL,nonwhite,NFL,chicago_bears,2012,3946
chris cooper,DL,white,NFL,oakland_raiders,2003,3947
joe jones,DL,nonwhite,NFL,cleveland_browns,1970,3948
deacon jones,DL,nonwhite,NFL,los_angeles_rams,1971,3949
jim burt,DL,white,NFL,san_francisco_49ers,1989,3950
bill johnson,DL,white,NFL,cleveland_browns,1994,3951
richard dent,DL,nonwhite,NFL,chicago_bears,1985,3952
eugene sims,DL,nonwhite,NFL,st_louis_rams,2013,3953
howard green,DL,nonwhite,NFL,seattle_seahawks,2008,3954
alan branch,DL,nonwhite,NFL,new_england_patriots,2016,3955
kamerion wimbley,DL,nonwhite,NFL,oakland_raiders,2010,3956
jeff zgonina,DL,white,NFL,pittsburgh_steelers,1994,3957
gerald robinson,DL,nonwhite,NFL,minnesota_vikings,1987,3958
terrell suggs,DL,nonwhite,NFL,baltimore_ravens,2016,3959
tyson jackson,DL,nonwhite,NFL,kansas_city_chiefs,2011,3960
destiny vaeao,DL,white,NFL,new_york_jets,2018,3961
sam clancy,DL,nonwhite,NFL,cleveland_browns,1986,3962
stephen bowen,DL,nonwhite,NFL,washington_redskins,2012,3963
robert mathis,DL,nonwhite,NFL,indianapolis_colts,2013,3964
carlos watkins,DL,nonwhite,NFL,houston_texans,2018,3965
deon simon,DL,nonwhite,NFL,new_york_jets,2016,3966
jared allen,DL,white,NFL,minnesota_vikings,2009,3967
mike pennel,DL,nonwhite,NFL,new_york_jets,2018,3968
lc greenwood,DL,nonwhite,NFL,pittsburgh_steelers,1976,3969
shaun rogers,DL,nonwhite,NFL,cleveland_browns,2010,3970
kevin carter,DL,nonwhite,NFL,st_louis_rams,2000,3971
abry jones,DL,nonwhite,NFL,jacksonville_jaguars,2018,3972
aubrayo franklin,DL,nonwhite,NFL,san_francisco_49ers,2008,3973
reggie white,DL,nonwhite,NFL,green_bay_packers,1995,3974
shawn price,DL,white,NFL,buffalo_bills,1996,3975
olivier vernon,DL,nonwhite,NFL,new_york_giants,2016,3976
al woods,DL,nonwhite,NFL,indianapolis_colts,2018,3977
barkevious mingo,DL,nonwhite,NFL,seattle_seahawks,2018,3978
vinny curry,DL,nonwhite,NFL,philadelphia_eagles,2016,3979
tom johnson,DL,nonwhite,NFL,minnesota_vikings,2016,3980
aaron smith,DL,white,NFL,pittsburgh_steelers,2008,3981
mark anderson,DL,nonwhite,NFL,new_england_patriots,2011,3982
kentavius street,DL,nonwhite,NFL,san_francisco_49ers,2018,3983
jay ratliff,DL,nonwhite,NFL,dallas_cowboys,2009,3984
ian scott,DL,nonwhite,NFL,chicago_bears,2005,3985
mike daniels,DL,nonwhite,NFL,green_bay_packers,2018,3986
isaac rochell,DL,nonwhite,NFL,los_angeles_chargers,2018,3987
leonard marshall,DL,nonwhite,NFL,new_york_giants,1989,3988
ezekiel ansah,DL,nonwhite,NFL,detroit_lions,2018,3989
amobi okoye,DL,nonwhite,NFL,houston_texans,2010,3990
ricky jeanfrancois,DL,nonwhite,NFL,washington_redskins,2016,3991
greg hardy,DL,nonwhite,NFL,dallas_cowboys,2015,3992
barry cofield,DL,nonwhite,NFL,new_york_giants,2010,3993
jonathan fanene,DL,nonwhite,NFL,cincinnati_bengals,2011,3994
fletcher cox,DL,nonwhite,NFL,philadelphia_eagles,2018,3995
anthony spencer,DL,nonwhite,NFL,dallas_cowboys,2009,3996
darren mickell,DL,nonwhite,NFL,kansas_city_chiefs,1994,3997
fred evans,DL,nonwhite,NFL,minnesota_vikings,2011,3998
vance walker,DL,nonwhite,NFL,atlanta_falcons,2012,3999
justin hamilton,DL,nonwhite,NFL,kansas_city_chiefs,2018,4000
julius peppers,DL,nonwhite,NFL,green_bay_packers,2014,4001
deforest buckner,DL,nonwhite,NFL,san_francisco_49ers,2018,4002
tony mcdaniel,DL,nonwhite,NFL,miami_dolphins,2010,4003
mario edwards jr,DL,nonwhite,NFL,new_york_giants,2018,4004
dick davis,DL,nonwhite,NFL,dallas_texans,1962,4005
tyeler davison,DL,nonwhite,NFL,new_orleans_saints,2016,4006
neil smith,DL,nonwhite,NFL,kansas_city_chiefs,1994,4007
vince wilfork,DL,nonwhite,NFL,new_england_patriots,2013,4008
shaun phillips,DL,nonwhite,NFL,san_diego_chargers,2005,4009
brandon mckinney,DL,nonwhite,NFL,baltimore_ravens,2011,4010
landon cohen,DL,nonwhite,NFL,chicago_bears,2013,4011
dave tollefson,DL,white,NFL,new_york_giants,2010,4012
marcellus wiley,DL,nonwhite,NFL,jacksonville_jaguars,2006,4013
datone jones,DL,nonwhite,NFL,green_bay_packers,2016,4014
jason hatcher,DL,white,NFL,dallas_cowboys,2013,4015
dexter manley,DL,nonwhite,NFL,washington_redskins,1984,4016
mel tom,DL,white,NFL,philadelphia_eagles,1970,4017
jonathan woodard,DL,nonwhite,NFL,miami_dolphins,2018,4018
keion adams,DL,nonwhite,NFL,pittsburgh_steelers,2018,4019
roy miller,DL,nonwhite,NFL,jacksonville_jaguars,2016,4020
danny shelton,DL,nonwhite,NFL,cleveland_browns,2016,4021
lavon hooks,DL,nonwhite,NFL,pittsburgh_steelers,2018,4022
luis castillo,DL,white,NFL,san_diego_chargers,2005,4023
ezra johnson,DL,nonwhite,NFL,green_bay_packers,1981,4024
mario williams,DL,nonwhite,NFL,houston_texans,2011,4025
robert thomas,DL,nonwhite,NFL,new_york_giants,2016,4026
charles haley,DL,nonwhite,NFL,san_francisco_49ers,1988,4027
pj hall,DL,nonwhite,NFL,oakland_raiders,2018,4028
brian young,DL,white,NFL,new_orleans_saints,2006,4029
chris gocong,DL,white,NFL,philadelphia_eagles,2008,4030
lamarr woodley,DL,nonwhite,NFL,pittsburgh_steelers,2008,4031
vernon butler,DL,nonwhite,NFL,carolina_panthers,2018,4032
chris wilson,DL,nonwhite,NFL,washington_redskins,2012,4033
phil hansen,DL,white,NFL,buffalo_bills,1992,4034
daniel stubbs,DL,nonwhite,NFL,san_francisco_49ers,1989,4035
kony ealy,DL,nonwhite,NFL,carolina_panthers,2016,4036
trevor scott,DL,white,NFL,oakland_raiders,2008,4037
duke ejiofor,DL,nonwhite,NFL,houston_texans,2018,4038
leon seals,DL,nonwhite,NFL,buffalo_bills,1991,4039
mathias kiwanuka,DL,nonwhite,NFL,new_york_giants,2010,4040
marc spindler,DL,white,NFL,detroit_lions,1991,4041
reggie kinlaw,DL,nonwhite,NFL,los_angeles_raiders,1984,4042
ade aruna,DL,nonwhite,NFL,minnesota_vikings,2018,4043
nolan harrison,DL,nonwhite,NFL,los_angeles_raiders,1994,4044
anthony smith,DL,nonwhite,NFL,oakland_raiders,1995,4045
cullen jenkins,DL,nonwhite,NFL,green_bay_packers,2009,4046
geno atkins,DL,nonwhite,NFL,cincinnati_bengals,2018,4047
jarran reed,DL,nonwhite,NFL,seattle_seahawks,2016,4048
stacy mcgee,DL,nonwhite,NFL,oakland_raiders,2016,4049
pierce holt,DL,white,NFL,san_francisco_49ers,1990,4050
josh mauro,DL,white,NFL,new_york_giants,2018,4051
bj hill,DL,nonwhite,NFL,new_york_giants,2018,4052
chris canty,DL,nonwhite,NFL,new_york_giants,2010,4053
matt longacre,DL,white,NFL,los_angeles_rams,2018,4054
willie davis,DL,nonwhite,NFL,green_bay_packers,1969,4055
merlin olsen,DL,white,NFL,los_angeles_rams,1976,4056
greg ellis,DL,nonwhite,NFL,dallas_cowboys,2004,4057
tyson alualu,DL,nonwhite,NFL,jacksonville_jaguars,2012,4058
jamal williams,DL,nonwhite,NFL,san_diego_chargers,2005,4059
larry roberts,DL,nonwhite,NFL,san_francisco_49ers,1988,4060
daniel ross,DL,nonwhite,NFL,dallas_cowboys,2018,4061
manny lawson,DL,nonwhite,NFL,cincinnati_bengals,2011,4062
greg townsend,DL,nonwhite,NFL,los_angeles_raiders,1990,4063
simeon rice,DL,nonwhite,NFL,tampa_bay_buccaneers,2002,4064
john simon,DL,white,NFL,houston_texans,2015,4065
steve furness,DL,white,NFL,pittsburgh_steelers,1979,4066
antonio johnson,DL,nonwhite,NFL,indianapolis_colts,2009,4067
clyde simmons,DL,nonwhite,NFL,jacksonville_jaguars,1996,4068
leon lett,DL,nonwhite,NFL,dallas_cowboys,1996,4069
larry webster,DL,nonwhite,NFL,baltimore_ravens,2001,4070
jason ferguson,DL,nonwhite,NFL,new_york_jets,1998,4071
domata peko,DL,nonwhite,NFL,cincinnati_bengals,2015,4072
john dutton,DL,white,NFL,dallas_cowboys,1980,4073
william hayes,DL,nonwhite,NFL,st_louis_rams,2013,4074
dan williams,DL,nonwhite,NFL,oakland_raiders,2016,4075
marquis haynes,DL,nonwhite,NFL,carolina_panthers,2018,4076
tony mcgee,DL,nonwhite,NFL,new_england_patriots,1976,4077
vontarrius dora,DL,nonwhite,NFL,arizona_cardinals,2018,4078
lawrence pillers,DL,nonwhite,NFL,new_york_jets,1976,4079
margus hunt,DL,white,NFL,indianapolis_colts,2018,4080
steve mclendon,DL,nonwhite,NFL,new_york_jets,2016,4081
dana stubblefield,DL,nonwhite,NFL,san_francisco_49ers,1994,4082
rick lyle,DL,white,NFL,new_york_jets,2001,4083
joel heath,DL,nonwhite,NFL,houston_texans,2018,4084
jermey parnell,DL,nonwhite,NFL,dallas_cowboys,2014,4085
trace armstrong,DL,white,NFL,miami_dolphins,2000,4086
cj wilson,DL,nonwhite,NFL,chicago_bears,2016,4087
ted washington,DL,nonwhite,NFL,buffalo_bills,1996,4088
casey merrill,DL,white,NFL,green_bay_packers,1981,4089
dan hampton,DL,white,NFL,chicago_bears,1985,4090
fred robbins,DL,nonwhite,NFL,new_york_giants,2007,4091
kenny iwebema,DL,nonwhite,NFL,arizona_cardinals,2010,4092
paul soliai,DL,nonwhite,NFL,carolina_panthers,2016,4093
cassius marsh,DL,white,NFL,san_francisco_49ers,2018,4094
junior siavii,DL,white,NFL,kansas_city_chiefs,2004,4095
jeremy thompson,DL,nonwhite,NFL,green_bay_packers,2009,4096
horace jones,DL,nonwhite,NFL,oakland_raiders,1972,4097
jacob martin,DL,nonwhite,NFL,seattle_seahawks,2018,4098
gerald mccoy,DL,nonwhite,NFL,tampa_bay_buccaneers,2018,4099
kevin hardy,DL,nonwhite,NFL,san_diego_chargers,1971,4100
cj mosley,DL,nonwhite,NFL,jacksonville_jaguars,2012,4101
derek rivers,DL,nonwhite,NFL,new_england_patriots,2018,4102
dontari poe,DL,nonwhite,NFL,kansas_city_chiefs,2015,4103
marcus davenport,DL,nonwhite,NFL,new_orleans_saints,2018,4104
jeremy navarre,DL,white,NFL,jacksonville_jaguars,2009,4105
garrison smith,DL,nonwhite,NFL,seattle_seahawks,2016,4106
larry tripplett,DL,nonwhite,NFL,indianapolis_colts,2005,4107
dj jones,DL,nonwhite,NFL,san_francisco_49ers,2018,4108
ron mcdole,DL,white,NFL,washington_redskins,1976,4109
ryan pickett,DL,nonwhite,NFL,st_louis_rams,2003,4110
david grant,DL,nonwhite,NFL,cincinnati_bengals,1989,4111
stephon tuitt,DL,nonwhite,NFL,pittsburgh_steelers,2016,4112
phillip merling,DL,nonwhite,NFL,miami_dolphins,2008,4113
cliff avril,DL,nonwhite,NFL,seattle_seahawks,2014,4114
kevin williams,DL,nonwhite,NFL,minnesota_vikings,2009,4115
rob burnett,DL,nonwhite,NFL,cleveland_browns,1995,4116
sione pouha,DL,nonwhite,NFL,new_york_jets,2008,4117
evander hood,DL,nonwhite,NFL,washington_redskins,2016,4118
ross browner,DL,nonwhite,NFL,cincinnati_bengals,1981,4119
jimmy wilkerson,DL,nonwhite,NFL,kansas_city_chiefs,2005,4120
bennie logan,DL,nonwhite,NFL,philadelphia_eagles,2016,4121
erik walden,DL,nonwhite,NFL,indianapolis_colts,2016,4122
connor barwin,DL,white,NFL,philadelphia_eagles,2016,4123
terrell mcclain,DL,nonwhite,NFL,dallas_cowboys,2014,4124
robert nkemdiche,DL,nonwhite,NFL,arizona_cardinals,2016,4125
derrick harvey,DL,nonwhite,NFL,jacksonville_jaguars,2010,4126
tim jamison,DL,nonwhite,NFL,houston_texans,2011,4127
marcus harrison,DL,nonwhite,NFL,chicago_bears,2010,4128
randy starks,DL,nonwhite,NFL,miami_dolphins,2014,4129
chad thomas,DL,nonwhite,NFL,cleveland_browns,2018,4130
reggie hayward,DL,nonwhite,NFL,jacksonville_jaguars,2007,4131
keith millard,DL,white,NFL,minnesota_vikings,1987,4132
vita vea,DL,nonwhite,NFL,tampa_bay_buccaneers,2018,4133
jacques cesaire,DL,nonwhite,NFL,san_diego_chargers,2006,4134
rashaad coward,DL,nonwhite,NFL,chicago_bears,2018,4135
grover stewart,DL,nonwhite,NFL,indianapolis_colts,2018,4136
marcus stroud,DL,nonwhite,NFL,jacksonville_jaguars,2007,4137
pernell mcphee,DL,nonwhite,NFL,chicago_bears,2016,4138
chris clemons,DL,nonwhite,NFL,miami_dolphins,2012,4139
frank cornish,DL,nonwhite,NFL,chicago_bears,1969,4140
sheldon richardson,DL,nonwhite,NFL,minnesota_vikings,2018,4141
justin ellis,DL,nonwhite,NFL,oakland_raiders,2016,4142
frank herron,DL,nonwhite,NFL,new_england_patriots,2018,4143
rob jackson,DL,nonwhite,NFL,washington_redskins,2012,4144
jeff charleston,DL,white,NFL,new_orleans_saints,2008,4145
larry chester,DL,nonwhite,NFL,miami_dolphins,2002,4146
steve thompson,DL,white,NFL,new_york_jets,1970,4147
john randle,DL,nonwhite,NFL,minnesota_vikings,1998,4148
gilbert brown,DL,nonwhite,NFL,green_bay_packers,1998,4149
hugh douglas,DL,nonwhite,NFL,philadelphia_eagles,2001,4150
justin lawler,DL,white,NFL,los_angeles_rams,2018,4151
keith hamilton,DL,nonwhite,NFL,new_york_giants,2000,4152
everette brown,DL,nonwhite,NFL,dallas_cowboys,2013,4153
tyoka jackson,DL,nonwhite,NFL,st_louis_rams,2003,4154
ronnie dixon,DL,nonwhite,NFL,philadelphia_eagles,1995,4155
mike mccoy,DL,white,NFL,green_bay_packers,1973,4156
joe vellano,DL,white,NFL,new_england_patriots,2013,4157
quinton jefferson,DL,nonwhite,NFL,seattle_seahawks,2018,4158
william joseph,DL,nonwhite,NFL,oakland_raiders,2008,4159
tony casillas,DL,nonwhite,NFL,dallas_cowboys,1996,4160
shane dronett,DL,white,NFL,atlanta_falcons,1998,4161
calvin pace,DL,nonwhite,NFL,new_york_jets,2013,4162
freddie bishop,DL,nonwhite,NFL,new_york_jets,2016,4163
darryl tapp,DL,nonwhite,NFL,new_orleans_saints,2016,4164
richard seymour,DL,nonwhite,NFL,new_england_patriots,2001,4165
anthony pleasant,DL,nonwhite,NFL,new_england_patriots,2001,4166
romeo okwara,DL,nonwhite,NFL,detroit_lions,2018,4167
david bowens,DL,nonwhite,NFL,miami_dolphins,2002,4168
sharif finch,DL,nonwhite,NFL,tennessee_titans,2018,4169
tim goad,DL,white,NFL,new_england_patriots,1994,4170
trevon young,DL,nonwhite,NFL,los_angeles_rams,2018,4171
casey hampton,DL,nonwhite,NFL,pittsburgh_steelers,2005,4172
fred robinson,DL,nonwhite,NFL,san_diego_chargers,1984,4173
michael carter,DL,nonwhite,NFL,san_francisco_49ers,1989,4174
solomon thomas,DL,nonwhite,NFL,san_francisco_49ers,2018,4175
duane clemons,DL,nonwhite,NFL,minnesota_vikings,1998,4176
kendrick clancy,DL,nonwhite,NFL,arizona_cardinals,2006,4177
kerry hyder,DL,nonwhite,NFL,detroit_lions,2016,4178
tyler lancaster,DL,white,NFL,green_bay_packers,2018,4179
ellis johnson,DL,nonwhite,NFL,indianapolis_colts,1998,4180
abdullah anderson,DL,white,NFL,chicago_bears,2018,4181
steve mcmichael,DL,white,NFL,chicago_bears,1991,4182
ropati pitoitua,DL,white,NFL,tennessee_titans,2014,4183
cedric killings,DL,nonwhite,NFL,washington_redskins,2005,4184
lamarr houston,DL,nonwhite,NFL,oakland_raiders,2013,4185
poona ford,DL,nonwhite,NFL,seattle_seahawks,2018,4186
avery moss,DL,nonwhite,NFL,new_york_giants,2018,4187
angelo blackson,DL,nonwhite,NFL,houston_texans,2018,4188
don smerek,DL,white,NFL,dallas_cowboys,1982,4189
cornelius griffin,DL,nonwhite,NFL,washington_redskins,2005,4190
andre carter,DL,nonwhite,NFL,new_england_patriots,2011,4191
stacey dillard,DL,nonwhite,NFL,new_york_giants,1993,4192
francis winkler,DL,white,NFL,green_bay_packers,1969,4193
otis sistrunk,DL,nonwhite,NFL,oakland_raiders,1977,4194
justin tuck,DL,nonwhite,NFL,new_york_giants,2010,4195
jabaal sheard,DL,nonwhite,NFL,cleveland_browns,2014,4196
lawrence guy,DL,nonwhite,NFL,new_england_patriots,2018,4197
kendall langford,DL,nonwhite,NFL,st_louis_rams,2013,4198
phillip daniels,DL,nonwhite,NFL,washington_redskins,2005,4199
craig terrill,DL,white,NFL,seattle_seahawks,2005,4200
bobby hamilton,DL,nonwhite,NFL,new_england_patriots,2001,4201
mike lodish,DL,white,NFL,denver_broncos,1996,4202
colin cole,DL,nonwhite,NFL,carolina_panthers,2014,4203
wallace gilberry,DL,nonwhite,NFL,cincinnati_bengals,2013,4204
renaldo wynn,DL,nonwhite,NFL,jacksonville_jaguars,1999,4205
bradley chubb,DL,nonwhite,NFL,denver_broncos,2018,4206
al baker,DL,nonwhite,NFL,cleveland_browns,1989,4207
darrell reid,DL,nonwhite,NFL,indianapolis_colts,2006,4208
antwan odom,DL,nonwhite,NFL,cincinnati_bengals,2009,4209
patrick kerney,DL,white,NFL,atlanta_falcons,2003,4210
justin zimmer,DL,white,NFL,atlanta_falcons,2018,4211
derrick nnadi,DL,nonwhite,NFL,kansas_city_chiefs,2018,4212
edgar jones,DL,nonwhite,NFL,baltimore_ravens,2008,4213
ben garland,DL,white,NFL,atlanta_falcons,2016,4214
jim skow,DL,white,NFL,cincinnati_bengals,1989,4215
jalyn holmes,DL,nonwhite,NFL,minnesota_vikings,2018,4216
gary walker,DL,nonwhite,NFL,houston_texans,2002,4217
michael dean perry,DL,nonwhite,NFL,cleveland_browns,1989,4218
maurice hurst,DL,nonwhite,NFL,oakland_raiders,2018,4219
zach kerr,DL,nonwhite,NFL,denver_broncos,2018,4220
haloti ngata,DL,nonwhite,NFL,baltimore_ravens,2012,4221
donald evans,DL,nonwhite,NFL,pittsburgh_steelers,1990,4222
dashawn hand,DL,nonwhite,NFL,detroit_lions,2018,4223
ryan mcbean,DL,nonwhite,NFL,denver_broncos,2011,4224
kevin vickerson,DL,nonwhite,NFL,denver_broncos,2012,4225
mitch unrein,DL,white,NFL,chicago_bears,2016,4226
charles martin,DL,nonwhite,NFL,green_bay_packers,1987,4227
shamar stephen,DL,nonwhite,NFL,seattle_seahawks,2018,4228
kemoko turay,DL,nonwhite,NFL,indianapolis_colts,2018,4229
aaron kampman,DL,white,NFL,green_bay_packers,2007,4230
travis kirschke,DL,white,NFL,pittsburgh_steelers,2008,4231
sean jones,DL,nonwhite,NFL,green_bay_packers,1994,4232
bryce fisher,DL,nonwhite,NFL,seattle_seahawks,2006,4233
doug sutherland,DL,white,NFL,minnesota_vikings,1976,4234
anthony chickillo,DL,white,NFL,pittsburgh_steelers,2016,4235
randy white,DL,white,NFL,dallas_cowboys,1985,4236
lionel aldridge,DL,nonwhite,NFL,green_bay_packers,1969,4237
matt roth,DL,white,NFL,cleveland_browns,2010,4238
jordan williams,DL,nonwhite,NFL,new_york_giants,2018,4239
carl lawson,DL,nonwhite,NFL,cincinnati_bengals,2018,4240
jim weatherwax,DL,white,NFL,green_bay_packers,1969,4241
senderrick marks,DL,nonwhite,NFL,jacksonville_jaguars,2016,4242
joe ostman,DL,white,NFL,philadelphia_eagles,2018,4243
fred smerlas,DL,white,NFL,buffalo_bills,1989,4244
akiem hicks,DL,nonwhite,NFL,chicago_bears,2018,4245
jay bromley,DL,nonwhite,NFL,new_york_giants,2016,4246
tanzel smart,DL,nonwhite,NFL,los_angeles_rams,2018,4247
keith willis,DL,nonwhite,NFL,pittsburgh_steelers,1990,4248
henry anderson,DL,white,NFL,new_york_jets,2018,4249
dave rowe,DL,white,NFL,oakland_raiders,1977,4250
willie mcginest,DL,nonwhite,NFL,new_england_patriots,2001,4251
nick hayden,DL,white,NFL,cincinnati_bengals,2011,4252
warren sapp,DL,nonwhite,NFL,tampa_bay_buccaneers,2002,4253
quentin moses,DL,nonwhite,NFL,miami_dolphins,2010,4254
frostee rucker,DL,nonwhite,NFL,oakland_raiders,2018,4255
shane burton,DL,white,NFL,new_york_jets,2000,4256
sean smith,DL,nonwhite,NFL,chicago_bears,1988,4257
desmond bryant,DL,nonwhite,NFL,cleveland_browns,2013,4258
mike wright,DL,white,NFL,new_england_patriots,2010,4259
ray childress,DL,white,NFL,houston_oilers,1993,4260
billy newsome,DL,nonwhite,NFL,new_york_jets,1975,4261
mike wells,DL,white,NFL,detroit_lions,1995,4262
